DATE,INDU Index,KRW Curncy,LMCADY Comdty,NKY Index,SHSZ300 Index,SX5E Index,USYC2Y10 Index,VIX Index
1986-06-13,1874.19,890.1,1454.94,17205.97,,,58.75,
1986-06-16,1871.77,890.6,1450.66,17185.6,,,57.85,
1986-06-17,1865.78,890.1,1424.78,17075.89,,,55.65,
1986-06-18,1868.94,890.6,1417.97,17177.07,,,54.85,
1986-06-19,1855.86,890.1,1415.83,17277.59,,,60.15,
1986-06-20,1879.54,890.4,1395.64,17403.13,,,54.15,
1986-06-21,,,,17454.86,,,,
1986-06-23,1864.26,890.9,1387.28,17457.89,,,56.65,
1986-06-24,1875.55,890.5,1397.3,17342.4,,,48.65,
1986-06-25,1885.05,890,1372.46,17516.63,,,47.95,
1986-06-26,1880.2,889.5,1337.61,17600.95,,,52.15,
1986-06-27,1885.26,889.4,1331.96,17500.43,,,56.25,
1986-06-28,,,,17547.42,,,,
1986-06-30,1892.72,888.9,1395.35,17654.19,,,55.05,
1986-07-01,1903.54,888.4,1403.52,17622.74,,,57.75,
1986-07-02,1909.03,887.9,1403.84,17669.92,,,58.65,
1986-07-03,1900.87,887.9,1416.1,17691.8,,,61.75,
1986-07-04,,887.9,1412.23,17597.73,,,,
1986-07-05,,,,17595.36,,,,
1986-07-07,1839,886.9,1405.99,17714.07,,,63.85,
1986-07-08,1820.73,887.4,1389.29,17734.15,,,59.35,
1986-07-09,1826.07,886.9,1329.41,17506.11,,,57.75,
1986-07-10,1831.83,889,1327.26,17469.82,,,67.85,
1986-07-11,1821.43,889.2,1331.94,17670.77,,,72.45,
1986-07-14,1793.45,889.7,1321.19,17820.56,,,67.95,
1986-07-15,1768.7,889.6,1340.33,17882.8,,,60.95,
1986-07-16,1774.18,889.1,1334.15,17700.9,,,59.45,
1986-07-17,1781.78,889.1,1331.25,17725.63,,,58.15,
1986-07-18,1777.98,888.6,1304.64,17838.84,,,60.35,
1986-07-19,,,,17841.31,,,,
1986-07-21,1779.11,888.5,1335.52,17522.22,,,58.85,
1986-07-22,1795.13,888,1333.49,17639.32,,,62.65,
1986-07-23,1798.37,888.1,1326.48,17860.07,,,60.65,
1986-07-24,1791.62,888.6,1338.85,18026.24,,,66.05,
1986-07-25,1810.04,889.1,1330.34,18050.59,,,68.05,
1986-07-26,,,,17998.29,,,,
1986-07-28,1773.9,889.6,1320.77,18038.94,,,73.05,
1986-07-29,1766.87,889,1332.65,17728.94,,,70.75,
1986-07-30,1779.39,889.4,1330.94,17799.05,,,72.15,
1986-07-31,1775.31,889,1305.74,17509.71,,,79.35,
1986-08-01,1763.64,888.4,1309.16,17321.93,,,78.85,
1986-08-02,,,,17284.79,,,,
1986-08-04,1769.97,887.8,1292.13,17263.1,,,77.95,
1986-08-05,1777,888.2,1291.19,17414.78,,,79.15,
1986-08-06,1779.53,888.6,1299.83,17353.48,,,85.85,
1986-08-07,1786.28,888,1298.25,17422.36,,,83.65,
1986-08-08,1782.62,887.4,1299.58,17435.53,,,77.15,
1986-08-11,1811.16,887.8,1323.85,17479.11,,,74.95,
1986-08-12,1835.49,887.2,1309.61,17794.69,,,79.55,
1986-08-13,1844.49,887.6,1308.92,18000.76,,,80.15,
1986-08-14,1844.91,886.8,1314.23,18264.71,,,77.55,
1986-08-15,1855.6,886.8,1310.43,18376.41,,,77.65,
1986-08-18,1869.52,886.2,1290.35,18597.44,,,78.45,
1986-08-19,1862.91,886.3,1299.52,18792.61,,,73.85,
1986-08-20,1881.33,885.6,1297.76,18936.24,,,87.85,
1986-08-21,1881.19,884.7,1311.81,18675.6,,,87.05,
1986-08-22,1887.8,884.8,1304.88,18441.31,,,94.45,
1986-08-23,,,,18132.83,,,,
1986-08-25,1871.77,884.2,,18565.61,,,94.05,
1986-08-26,1904.25,884.5,1292.15,18640.83,,,92.15,
1986-08-27,1904.53,884.5,1296.97,18503.27,,,,
1986-08-28,1900.17,885,1298.14,18367.98,,,94.05,
1986-08-29,1898.34,885.1,1306.7,18533.68,,,100.45,
1986-08-30,,,,18787.4,,,,
1986-09-01,,885.1,,18820.75,,,,
1986-09-02,1870.36,883.3,1312.63,18694.93,,,101.05,
1986-09-03,1881.33,883.3,1343.63,18505.45,,,103.05,
1986-09-04,1919.71,883.5,1361.59,18559.64,,,104.95,
1986-09-05,1899.75,883.5,1354.41,18775.08,,,107.55,
1986-09-06,,,,18763.81,,,,
1986-09-08,1888.64,883.8,1348.11,18552.25,,,109.05,
1986-09-09,1884.14,884.3,1350.68,18474.09,,,104.75,
1986-09-10,1879.5,884.1,1350,18619.33,,,110.35,
1986-09-11,1792.89,883.2,1349.71,18561.25,,,115.25,
1986-09-12,1758.72,883.7,1357.17,18100.52,,,116.85,
1986-09-15,1767.58,883.5,1348.77,,,,115.55,
1986-09-16,1778.54,882.6,1346.73,17463.19,,,113.75,
1986-09-17,1769.4,882.6,1363.73,17336.62,,,111.95,
1986-09-18,1774.18,883.1,1354.5,17478.35,,,113.95,
1986-09-19,1762.65,883.1,1370.81,17523.45,,,116.55,
1986-09-22,1793.45,882.2,1370.91,17706.3,,,115.25,
1986-09-23,1797.81,882.7,1349.47,,,,109.55,
1986-09-24,1803.29,883.2,1338.84,17955.76,,,108.25,
1986-09-25,1768.56,882.5,1340.6,17988.35,,,108.55,
1986-09-26,1769.69,882.6,1347.39,17960.98,,,108.25,
1986-09-27,,,,18181.21,,,,
1986-09-29,1755.2,882.4,1345.7,18106.31,,,106.25,
1986-09-30,1767.58,881,1351.39,17852.86,,,108.85,
1986-10-01,1782.9,881,1338.38,17564.39,,,108.05,
1986-10-02,1781.21,881,1318.92,17019.13,,,110.75,
1986-10-03,1774.18,881.1,1333.36,17240.22,,,118.05,
1986-10-04,,,,17606.45,,,,
1986-10-06,1784.45,880.9,1327.65,17435.33,,,115.25,
1986-10-07,1784.45,879.5,1330.56,17604.36,,,115.35,
1986-10-08,1803.85,879.7,1329.84,17514.8,,,120.95,
1986-10-09,1796.82,879.7,1307.84,17650.23,,,120.95,
1986-10-10,1793.17,879.6,1314.01,,,,120.45,
1986-10-13,1798.37,879.6,1316.72,17338.73,,,,
1986-10-14,1800.2,878.3,1315.74,17318.07,,,125.95,
1986-10-15,1831.69,878,1317.99,16970.12,,,122.35,
1986-10-16,1836.19,878.1,1319.58,16871.89,,,124.45,
1986-10-17,1837.04,887.6,1315.75,16701.34,,,120.85,
1986-10-20,1811.02,877.7,1320.04,16523.37,,,119.95,
1986-10-21,1805.68,877.8,1325.37,16205.77,,,116.55,
1986-10-22,1808.35,878,1323.99,15819.55,,,114.55,
1986-10-23,1834.93,878,1319.97,16308.27,,,109.25,
1986-10-24,1832.26,878.3,1316.79,16284,,,110.95,
1986-10-25,,,,16163.8,,,,
1986-10-27,1841.82,878.6,1313.2,16157.8,,,109.55,
1986-10-28,1845.47,878.5,1304.49,16397.83,,,110.25,
1986-10-29,1851.8,877.1,1298.9,16505.38,,,107.55,
1986-10-30,1878.37,877.1,1287.18,17010.95,,,106.15,
1986-10-31,1877.81,877.2,1295.57,16910.63,,,108.95,
1986-11-01,,,,16836.59,,,,
1986-11-03,1894.26,877.5,1296.51,,,,107.85,
1986-11-04,1892.44,877.6,1304.06,16786.9,,,106.65,
1986-11-05,1899.04,876.7,1309.35,16713.71,,,101.25,
1986-11-06,1891.59,876.6,1311.28,16758.35,,,104.25,
1986-11-07,1886.53,876,1295.74,16973.64,,,102.35,
1986-11-10,1892.29,875.5,1293.3,17053.2,,,98.45,
1986-11-11,1895.95,875.5,1297.52,17300.56,,,,
1986-11-12,1893.7,872.9,1294.91,17447.89,,,99.15,
1986-11-13,1862.2,871.5,1291.61,17438.47,,,100.05,
1986-11-14,1873.59,871.6,1301.27,17390.5,,,96.55,
1986-11-17,1860.52,871.5,1296.33,17208.15,,,92.55,
1986-11-18,1817.21,872,1290.56,17273.53,,,98.65,
1986-11-19,1826.63,872.5,1294.43,17283.81,,,94.15,
1986-11-20,1860.66,872.1,1299.18,17304.56,,,93.15,
1986-11-21,1893.56,872.3,1311.37,17489.58,,,96.15,
1986-11-22,,,,17648.23,,,,
1986-11-24,1906.07,872.8,1306.29,,,,91.35,
1986-11-25,1912.12,872.9,1306.46,17747.5,,,92.95,
1986-11-26,1916.76,871.5,1310.95,17727.91,,,93.55,
1986-11-27,,871.5,,17883.66,,,,
1986-11-28,1914.23,870.3,1321.28,18083.02,,,94.45,
1986-11-29,,,,18325.5,,,,
1986-12-01,1912.68,868.9,1330.71,18307.98,,,91.55,
1986-12-02,1955.57,867.9,1323.32,18190.97,,,88.35,
1986-12-03,1947.27,868.4,1323.32,18455.06,,,88.35,
1986-12-04,1939.68,868.7,1335.37,18623.95,,,87.95,
1986-12-05,1925.06,869.2,1349.82,18637.47,,,88.45,
1986-12-06,,,,18604.91,,,,
1986-12-08,1930.26,869.7,1341.3,18710.68,,,85.35,
1986-12-09,1916.9,870.2,1332.19,18602.72,,,88.35,
1986-12-10,1932.93,870.4,1321.33,18776.18,,,86.15,
1986-12-11,1923.65,871,1328.95,18731.25,,,89.35,
1986-12-12,1912.26,870.5,1330.35,18830.64,,,89.55,
1986-12-15,1922.81,871.1,1335.45,18788.94,,,87.85,
1986-12-16,1936.16,870.8,1333.12,18933.07,,,85.15,
1986-12-17,1918.31,871.3,1335.98,18847.77,,,80.75,
1986-12-18,1912.82,869.8,1332.9,18723.72,,,79.85,
1986-12-19,1928.85,868.4,1336.41,18930.03,,,80.65,
1986-12-22,1926.18,867,1339.98,18825.4,,,79.75,
1986-12-23,1914.37,865.6,1328.28,18808.55,,,79.25,
1986-12-24,1926.88,865.5,1322.5,18902.85,,,79.25,
1986-12-25,,865.5,,18774.26,,,,
1986-12-26,1930.4,865.4,,18820.65,,,78.85,
1986-12-27,,,,18701.3,,,,
1986-12-29,1912.12,865.3,1329.12,,,,80.25,
1986-12-30,1908.61,865.2,1335.79,,,,80.75,
1986-12-31,1895.95,865.2,1345.69,,,900.82,88.05,
1987-01-01,,865.2,,,,900.82,,
1987-01-02,1927.31,865.2,,,,891.78,89.25,
1987-01-05,1971.32,864.7,1337.91,18820.55,,898.33,84.75,
1987-01-06,1974.83,865,1356.35,18936.76,,902.32,85.65,
1987-01-07,1993.95,864.7,1345.51,18842.37,,899.15,82.85,
1987-01-08,2002.25,864.5,1354.88,18778.74,,887.37,86.45,
1987-01-09,2005.91,864.4,1349.99,18810.36,,868.31,85.35,
1987-01-12,2009.42,864.1,1357.66,18669.02,,879.41,86.55,
1987-01-13,2012.94,863.5,1351.89,18544.05,,872.74,87.45,
1987-01-14,2035.01,862.9,1363.36,18784.27,,876.39,90.15,
1987-01-15,2070.73,862.5,1355.16,,,884.37,84.95,
1987-01-16,2076.63,861.7,1339.62,19149.63,,883.78,84.35,
1987-01-19,2102.5,861.7,1338.36,19188.68,,876.15,,
1987-01-20,2104.47,861.4,1333.12,19216.12,,875.1,84.85,
1987-01-21,2094.07,861.8,1337.98,19429.18,,872.47,81.55,
1987-01-22,2145.67,862.2,1348.33,19380.51,,876.69,83.75,
1987-01-23,2101.52,861.8,1334.11,19456.61,,883.62,89.15,
1987-01-24,,,,19539.48,,,,
1987-01-26,2107.28,861.8,1333.99,19554.72,,870.96,91.45,
1987-01-27,2150.45,861.7,1351.58,19686.83,,868.19,89.75,
1987-01-28,2163.39,861.7,1357.72,19789.93,,838.6,89.65,
1987-01-29,2160.01,861.1,1342.44,19921.05,,847.38,87.95,
1987-01-30,2158.04,860.6,1317.76,20048.35,,859.08,84.15,
1987-01-31,,,,20023.55,,,,
1987-02-02,2179.42,861.8,1336.54,20072.09,,849.03,86.35,
1987-02-03,2168.45,860.8,1341.76,19956.33,,839.6,88.15,
1987-02-04,2191.23,860.2,1336.26,19973.87,,838.53,86.85,
1987-02-05,2201.49,860.5,1340.84,19795.08,,833.03,84.65,
1987-02-06,2186.87,860.9,1333.94,19668.83,,842.23,79.75,
1987-02-07,,,,19550.21,,,,
1987-02-09,2176.74,861.3,1353.76,19679.32,,844.73,79.95,
1987-02-10,2158.04,860.7,1359.41,19813.96,,837.91,82.85,
1987-02-11,2171.96,860.1,1358.14,,,837.56,80.25,
1987-02-12,2165.78,860.3,1377.93,19874.89,,840.53,85.95,
1987-02-13,2183.35,860.5,1366.65,19628.87,,841.54,86.05,
1987-02-16,,860.5,,19531.52,,844.11,,
1987-02-17,2237.49,860.1,1376.75,19637.93,,833.81,85.15,
1987-02-18,2237.63,859.8,1405.76,19881.76,,834.15,88.55,
1987-02-19,2244.09,860.1,1420.44,20228.09,,844.07,91.65,
1987-02-20,2235.24,860.4,1417.9,20080.39,,845.11,91.85,
1987-02-23,2216.54,859.8,1437.81,19940.5,,839.36,89.85,
1987-02-24,2223.28,859.6,1398.71,20076.48,,837.9,84.75,
1987-02-25,2226.24,859.7,1406.96,20186.33,,833.39,84.05,
1987-02-26,2216.68,859,1427.81,20453.9,,838.23,84.25,
1987-02-27,2223.99,858.6,1406.65,20421.66,,840.97,84.95,
1987-02-28,,,,20766.66,,,,
1987-03-02,2220.47,858.7,1404.68,20933.82,,842.7,84.05,
1987-03-03,2226.52,858.8,1402.11,20971.39,,836.22,84.25,
1987-03-04,2257.45,858.9,1435.7,21031.66,,848.78,82.15,
1987-03-05,2276.43,858.9,1431.57,21176.03,,855.04,82.75,
1987-03-06,2280.23,859,1435.78,21105.85,,854.82,81.45,
1987-03-07,,,,21123.1,,,,
1987-03-09,2260.12,858.5,1423.1,21166.4,,856.93,80.95,
1987-03-10,2280.09,858.5,1422.54,21214.46,,850.99,79.75,
1987-03-11,2268.98,858.7,1438.82,21312.96,,844.78,79.25,
1987-03-12,2267.34,858.3,1456.95,21470.2,,851.62,78.85,
1987-03-13,2258.66,858.1,1463.71,21497.95,,855,80.75,
1987-03-16,2248.44,857.5,1450.6,21415.37,,855.21,80.55,
1987-03-17,2284.8,856.6,1449.74,21514.73,,848.47,81.25,
1987-03-18,2286.93,855.7,1469.14,21705.06,,854.69,82.55,
1987-03-19,2299.57,855.8,1465.43,21644.32,,842.48,83.45,
1987-03-20,2333.52,854.9,1469.36,21657.67,,848.13,84.45,
1987-03-23,2363.78,854.2,1492.61,21588.25,,860.44,83.15,
1987-03-24,2369.18,853.3,1507.56,21435.3,,866.76,79.65,
1987-03-25,2363.49,852.4,1492.12,21472.97,,868.3,79.75,
1987-03-26,2372.59,852.5,1499.8,21558.79,,874.75,81.35,
1987-03-27,2335.8,852.6,1537.91,22026.66,,882.89,84.85,
1987-03-28,,,,22178.02,,,,
1987-03-30,2278.41,851.7,1537.4,21627.57,,877.3,92.35,
1987-03-31,2304.69,850.8,1516.11,21566.66,,869.44,91.65,
1987-04-01,2316.05,850.8,1493.19,22040.18,,883.95,94.15,
1987-04-02,2320.45,850.9,1494.56,22367.72,,888.39,98.45,
1987-04-03,2390.34,850.2,1467.23,22410.85,,888.97,98.95,
1987-04-04,,,,22738.67,,,,
1987-04-06,2405.54,849.3,1456.06,22586.11,,900.79,98.65,
1987-04-07,2360.94,849.4,1486.94,22784.65,,896.33,102.75,
1987-04-08,2372.16,848.1,1478.13,22912.99,,895.42,104.05,
1987-04-09,2339.2,848.2,1481.98,22922.2,,895.62,105.85,
1987-04-10,2338.78,847,1495.35,23216.59,,884.61,100.75,
1987-04-13,2287.07,845.8,1496.57,22919.54,,875.19,103.25,
1987-04-14,2252.98,844.6,1494.96,23524.08,,881,105.75,
1987-04-15,2282.95,843.4,1493.94,23510.69,,888.71,111.15,
1987-04-16,2275.99,843.5,1504.05,23868.43,,895.48,112.95,
1987-04-17,,843.6,,23938.35,,896.06,,
1987-04-20,2270.6,843.6,,23895.22,,893.33,114.15,
1987-04-21,2337.07,842.4,1500.52,23886.1,,889.55,110.45,
1987-04-22,2285.94,842.4,1466.65,24097.79,,900.5,105.05,
1987-04-23,2280.97,842.5,1458.48,24024.61,,896.53,97.55,
1987-04-24,2235.37,841.3,1434.7,24006.37,,890.62,97.35,
1987-04-25,,,,23903.73,,,,
1987-04-27,2230.54,840.1,1462.35,23072.41,,871.69,87.85,
1987-04-28,2231.96,838.9,1481.47,22889.86,,879.07,82.85,
1987-04-29,2254.26,839,1492.66,,,884.37,89.25,
1987-04-30,2286.36,837.9,1487.55,23274.83,,881.46,85.75,
1987-05-01,2280.4,838,1475.93,23680.89,,883.32,89.05,
1987-05-02,,,,24009.03,,,,
1987-05-04,2286.22,836.8,,,,880.31,88.65,
1987-05-05,2338.07,836.8,1484.03,,,875.43,83.75,
1987-05-06,2342.19,835.6,1480.27,23918.56,,880.91,93.45,
1987-05-07,2334.66,835.7,1504.81,24207.55,,882.84,91.15,
1987-05-08,2322.3,835.8,1522.08,24589.23,,882.7,88.35,
1987-05-11,2307.3,835.9,1530.38,24608.22,,887.34,90.75,
1987-05-12,2322.6,836,1529.01,24535.85,,879.78,87.95,
1987-05-13,2329.68,834.9,1526.51,24363.19,,882.77,89.25,
1987-05-14,2325.49,835,1521.77,24651.44,,883.11,91.35,
1987-05-15,2272.52,833.2,1545.02,24729.03,,866.11,84.75,
1987-05-18,2258.66,831.4,1570.33,24298.98,,868.85,84.35,
1987-05-19,2221.28,829.6,1527.14,24077.88,,865.65,90.85,
1987-05-20,2215.87,829.6,1544.45,23419.6,,856.08,86.05,
1987-05-21,2225.77,827.8,1537.98,23754.01,,854.02,83.85,
1987-05-22,2243.2,827.9,1536.69,24156.71,,857.63,80.85,
1987-05-23,,,,24532.72,,,,
1987-05-25,,827.9,,24582.77,,856.95,,
1987-05-26,2297.94,828,1529.93,24580.87,,864.83,73.15,
1987-05-27,2295.81,828.1,1490.47,24539.75,,869.49,73.35,
1987-05-28,2310.68,828.2,1514.04,24433.65,,869.29,80.45,
1987-05-29,2291.57,826.4,1503.64,24772.39,,866.41,78.15,
1987-05-30,,,,24901.59,,,,
1987-06-01,2288.23,826.5,1512.88,24992.78,,872.52,76.05,
1987-06-02,2278.22,826.6,1538.67,24902.63,,863.11,89.05,
1987-06-03,2320.69,824.7,1554.22,25049.4,,864.57,85.35,
1987-06-04,2337.08,824.8,1532.44,25366.11,,869.42,81.85,
1987-06-05,2326.15,824.9,1562.85,25271.3,,864.75,85.55,
1987-06-06,,,,25364.21,,,,
1987-06-08,2351.64,822.7,1568.24,25523.89,,866.08,85.95,
1987-06-09,2352.7,820.5,1581.29,25379.88,,863.17,87.55,
1987-06-10,2353.61,818.3,1587.63,25738.96,,860.8,89.35,
1987-06-11,2360.13,817.1,1579.67,25890.95,,868.26,87.75,
1987-06-12,2377.73,817.2,1598.85,25894.27,,869.28,83.55,
1987-06-15,2391.54,817.3,1606.16,25756.44,,879.82,84.45,
1987-06-16,2407.35,817.4,1593.81,25738.86,,885.41,85.05,
1987-06-17,2407.35,816.2,1606.56,25929.42,,885.93,86.05,
1987-06-18,2408.13,816.3,1578.48,25750.55,,885.19,87.95,
1987-06-19,2420.85,815.1,1565.42,25288.12,,897.16,86.65,
1987-06-22,2445.51,815.2,1558.9,24640.35,,908.73,84.85,
1987-06-23,2439.73,815.3,1547.75,24794.91,,915.58,77.35,
1987-06-24,2428.41,815.4,1570.39,24892.75,,901.6,77.75,
1987-06-25,2451.05,813.9,1588.89,25031.35,,903.66,77.65,
1987-06-26,2436.86,814,1604.81,25049.83,,909.42,83.15,
1987-06-27,,,,24902.72,,,,
1987-06-29,2446.91,812.5,1600.69,24509.41,,909.76,87.35,
1987-06-30,2418.53,812.6,1599.29,24176.4,,905.3,89.85,
1987-07-01,2409.76,812.7,1625.98,24252.38,,894.32,94.85,
1987-07-02,2436.7,811.8,1696.19,24636.46,,904.15,91.05,
1987-07-03,,811.9,,24465.48,,917.81,,
1987-07-04,,,,24158.52,,,,
1987-07-06,2429.53,812,1679.31,23870.86,,918.19,93.65,
1987-07-07,2449.78,812.1,1724.49,23816.09,,917.15,91.55,
1987-07-08,2463.97,812.2,1694.57,23472.42,,923.2,99.35,
1987-07-09,2451.21,812.3,1731.27,23755.9,,920.76,100.35,
1987-07-10,2455.99,811.4,1671.3,24102.99,,921.82,102.15,
1987-07-13,2452.97,811.6,1704.66,24118.01,,921.73,105.55,
1987-07-14,2481.35,811.7,1692.76,23931.53,,925.93,104.35,
1987-07-15,2483.74,811.7,1689.94,23969.76,,928.92,111.65,
1987-07-16,2496.97,811.5,1662.19,24003.61,,932.15,108.85,
1987-07-17,2510.04,811.5,1653.33,23983.45,,941.03,104.75,
1987-07-20,2487.72,811.7,1652.75,23328.64,,945.38,106.35,
1987-07-21,2467.95,811.9,1638.96,23078.36,,941.54,109.25,
1987-07-22,2470.18,811.8,1634.02,22702.74,,937.13,114.45,
1987-07-23,2471.94,811.9,1695.19,23036.52,,932.12,113.85,
1987-07-24,2485.33,811.7,1716.01,23942.94,,933.19,109.05,
1987-07-25,,,,23964.91,,,,
1987-07-27,2493.94,811.5,1709.2,24104.98,,936.9,105.75,
1987-07-28,2519.77,811.6,1700.54,24385.82,,941.84,105.75,
1987-07-29,2539.54,811.7,1715.2,24427.12,,949.38,101.35,
1987-07-30,2567.44,811.8,1755.18,24510.37,,957.8,106.85,
1987-07-31,2572.07,811.7,1744.23,24488.11,,955.83,103.65,
1987-08-01,,,,24755.95,,,,
1987-08-03,2557.08,811.7,1789.02,24483.82,,959.68,109.95,
1987-08-04,2546.72,812,1778.84,24172.6,,957.2,111.15,
1987-08-05,2566.65,812.2,1777.95,24297.15,,955.55,108.55,
1987-08-06,2594.23,812,1741.95,24658.23,,961.22,106.85,
1987-08-07,2592,812.2,1734.51,24800.95,,963.12,102.25,
1987-08-10,2635.84,812.3,1759.5,25119.7,,962.46,104.95,
1987-08-11,2680.48,812.4,1793.79,25282.97,,952.68,108.95,
1987-08-12,2669.32,812.5,1792.17,25560.23,,961.8,108.15,
1987-08-13,2691.49,812.4,1758.91,25575.74,,959.8,101.85,
1987-08-14,2685.43,812.3,1745.63,25494.01,,961.79,99.15,
1987-08-17,2700.57,812.2,1772.54,25378.88,,959.11,98.95,
1987-08-18,2654.66,812.2,1780.56,25344.34,,949.25,105.15,
1987-08-19,2665.82,811.8,1756.44,25231.59,,940.09,101.05,
1987-08-20,2706.79,811.6,1748.24,25396.57,,949.22,103.55,
1987-08-21,2709.5,811.5,1754.31,25559.18,,950.03,102.95,
1987-08-22,,,,25764.99,,,,
1987-08-24,2697.07,811.3,1689.75,25754.33,,941.89,100.35,
1987-08-25,2722.42,811.2,1707.16,25643.39,,941.91,98.65,
1987-08-26,2701.85,811.4,1696.1,25875.74,,942.2,92.55,
1987-08-27,2675.06,811.5,1731.78,25968.78,,943.3,100.95,
1987-08-28,2639.35,811.3,1727.15,25974.96,,947.55,101.45,
1987-08-29,,,,26048.17,,,,
1987-08-31,2662.95,811.4,,26029.22,,951.06,103.65,
1987-09-01,2610.97,811.3,1733,26118.42,,953.63,108.55,
1987-09-02,2602.04,811.1,1714.94,25946.6,,947.24,112.35,
1987-09-03,2599.49,810.8,1688.44,25649.88,,939.54,112.85,
1987-09-04,2561.38,810.5,1725.1,25744.03,,930.39,106.15,
1987-09-05,,,,25355.35,,,,
1987-09-07,,810.5,,25004.09,,919.53,,
1987-09-08,2545.12,810.3,1764.7,25204.09,,919.47,107.85,
1987-09-09,2549.27,810,1791.5,24937.93,,919.76,107.75,
1987-09-10,2576.05,810.1,1798.25,24795.24,,928.08,109.85,
1987-09-11,2608.74,810.2,1811.56,24828.27,,933.42,106.55,
1987-09-14,2613.04,810.3,1816.49,24954.02,,940.81,113.05,
1987-09-15,2566.58,810.4,1792.24,,,936.45,120.35,
1987-09-16,2530.19,810.1,1798.31,24967.73,,930.91,120.95,
1987-09-17,2527.9,809.8,1853.18,24855.31,,934.09,112.85,
1987-09-18,2524.64,809.9,1871.76,24844.84,,928.5,113.05,
1987-09-21,2492.82,809.6,1873.8,24912.42,,927.1,117.35,
1987-09-22,2568.05,809.7,1847.03,24866.06,,922.49,114.55,
1987-09-23,2585.67,809.8,1846.99,,,937.85,111.15,
1987-09-24,2566.42,809.9,1886.16,24944.88,,931.48,112.85,
1987-09-25,2570.17,809.6,1883.37,25095.86,,928.34,109.85,
1987-09-26,,,,25512.79,,,,
1987-09-28,2601.5,809.3,1875.9,25837.34,,934,105.95,
1987-09-29,2590.57,809.4,1853.98,25998,,936.2,115.05,
1987-09-30,2596.28,809.5,1850.22,26010.88,,930.71,102.75,
1987-10-01,2639.2,809.5,1840.32,25721.74,,938.2,105.45,
1987-10-02,2640.99,809.6,1839.59,25862.45,,944.2,101.75,
1987-10-03,,,,26006.59,,,,
1987-10-05,2640.18,809.7,1878.16,26018.33,,949.42,102.85,
1987-10-06,2548.63,809.8,1895.09,26088.97,,945.26,100.75,
1987-10-07,2551.08,809.8,1910.77,25952.27,,935.79,101.75,
1987-10-08,2516.64,809.8,1920.38,26286.75,,940.33,93.05,
1987-10-09,2482.21,809.8,1955.61,26338.77,,926.63,99.45,
1987-10-12,2471.44,809.8,1982.17,26284.65,,919.64,,
1987-10-13,2508.16,809.2,2012.66,26400.63,,921.87,100.85,
1987-10-14,2412.7,809.3,2022.87,26646.43,,916.83,105.05,
1987-10-15,2355.09,809,2031.3,26428.22,,901.83,103.55,
1987-10-16,2246.74,808.5,2041.37,26366.74,,894.23,109.25,
1987-10-19,1738.74,808.6,2072.71,25746.56,,823.32,119.75,
1987-10-20,1841.01,808,1742.33,21910.08,,783.33,135.55,
1987-10-21,2027.85,808.1,1947.81,23947.4,,831.37,130.85,
1987-10-22,1950.43,808.2,1991.86,24404.45,,799.94,114.35,
1987-10-23,1950.76,808.3,2019.49,23201.22,,788.59,120.55,
1987-10-24,,,,23298.78,,,,
1987-10-26,1793.93,807.5,2033.56,22202.56,,734.34,118.35,
1987-10-27,1846.49,807.5,2042,22834.96,,741.49,128.15,
1987-10-28,1846.82,806.7,2036.61,22577.53,,701.32,142.55,
1987-10-29,1938.33,805.9,1968.8,22033.89,,691.31,133.05,
1987-10-30,1993.53,805.1,2042.57,22765.04,,730.75,131.75,
1987-10-31,,,,23328.91,,,,
1987-11-02,2014.09,805.1,2077.73,23358.6,,725.43,129.45,
1987-11-03,1963.53,804.3,2107.82,,,712.87,126.05,
1987-11-04,1945.29,804.2,2134.81,23060.53,,689.49,130.75,
1987-11-05,1985.41,804.1,2157.94,22629.65,,682.12,124.35,
1987-11-06,1959.05,803.2,2303.14,22795.02,,683.04,117.45,
1987-11-07,,,,22637.01,,,,
1987-11-09,1900.2,803.1,2485.61,22418.37,,654.09,116.15,
1987-11-10,1878.15,802.6,2411.33,21686.46,,615.9,120.05,
1987-11-11,1899.2,802.6,2732.91,21036.76,,632.36,,
1987-11-12,1960.21,802.2,2516.47,21546.5,,676.32,112.65,
1987-11-13,1935.01,802.3,2548.9,22448.25,,674.57,113.45,
1987-11-16,1949.1,802.4,2536.07,22615.43,,694.95,109.15,
1987-11-17,1922.25,802.5,2448.99,22344.28,,678.12,116.05,
1987-11-18,1939.16,802,2589.83,22734.49,,676.37,114.35,
1987-11-19,1895.39,801.5,2644.63,22668.8,,669.38,113.45,
1987-11-20,1913.63,801.2,2659.61,22705.56,,653.27,113.65,
1987-11-23,1923.08,801.1,2626.16,,,658.18,115.35,
1987-11-24,1963.53,800.8,2692.78,22856.02,,676.14,117.85,
1987-11-25,1946.95,800.9,2867.9,23219.69,,675.26,121.35,
1987-11-26,,800.9,,23282.18,,671.13,,
1987-11-27,1910.48,800.3,2793.24,23268.62,,675.21,123.45,
1987-11-28,,,,23052.23,,,,
1987-11-30,1833.55,800,2838.33,22686.78,,658.03,123.15,
1987-12-01,1842.34,799.7,2712.72,22832.89,,654.9,127.25,
1987-12-02,1848.97,799.8,2686.73,22915.49,,655.07,126.35,
1987-12-03,1776.53,799.5,2593.25,22808.16,,650.92,124.05,
