DATE,INDU Index,KRW Curncy,LMCADY Comdty,NKY Index,SHSZ300 Index,SX5E Index,USYC2Y10 Index,VIX Index
2008-05-29,12646.22,1030.5,8001,14124.47,3580.87,3752.24,139.1,18.14
2008-05-30,12638.32,1030.05,8062,14338.54,3611.33,3777.85,145.7127,17.83
2008-06-02,12503.82,1022.55,8060,14440.14,3625.83,3720.5,145.4485,19.83
2008-06-03,12402.85,1016.75,8034,14209.17,3614.11,3737.34,149.1859,20.24
2008-06-04,12390.48,1017.25,8023,14435.57,3546.92,3699.05,152.3712,20.8
2008-06-05,12604.45,1023.57,7950,14341.12,3512.14,3682.83,154.2817,18.63
2008-06-06,12209.81,1023.55,8129,14489.44,3489.5,3596.7,153.455,23.56
2008-06-09,12280.32,1031.4,8101,14181.38,,3597.34,128.6874,23.12
2008-06-10,12289.76,1024.95,7997,14021.17,3206.56,3574.7,118.488,23.18
2008-06-11,12083.77,1029.75,8064,14183.48,3140.3,3509.39,126.4246,24.12
2008-06-12,12141.58,1033.85,7989,13888.6,3084.63,3542.59,116.9175,23.33
2008-06-13,12307.35,1041.4,8156,13973.73,2979.12,3562.67,123.321,21.22
2008-06-16,12269.08,1039.2,8289,14354.37,2952.24,3532.83,123.5109,20.95
2008-06-17,12160.3,1023.3,8248,14348.37,2842.68,3555.58,129.0649,21.13
2008-06-18,12029.06,1029.15,8412,14452.82,2991.27,3507.97,128.8564,22.24
2008-06-19,12063.09,1026.15,8496,14130.17,2773.08,3486.71,127.166,21.58
2008-06-20,11842.69,1028.13,8600,13942.08,2849.67,3426.58,127.5454,22.87
2008-06-23,11842.36,1039,8565,13857.47,2789.94,3427.33,122.3201,22.64
2008-06-24,11807.43,1033.5,8509,13849.56,2851.92,3404.52,124.6186,22.42
2008-06-25,11811.83,1037.95,8489,13829.92,2969.54,3460.4,133.1523,21.14
2008-06-26,11453.42,1036.7,8622,13822.32,2980.91,3366.35,141.5241,23.93
2008-06-27,11346.51,1041.55,8706,13544.36,2816.02,3340.27,137.3099,23.44
2008-06-30,11350.01,1046.05,8693,13481.38,2791.82,3352.81,135.257,23.95
2008-07-01,11382.26,1046.91,8793.5,13463.2,2698.35,3292.86,135.2658,23.65
2008-07-02,11215.51,1037.9,8900,13286.37,2699.6,3288.52,137.9127,25.92
2008-07-03,11288.54,1044.72,8826,13265.4,2760.61,3330.9,144.4794,24.78
2008-07-04,,1050.35,8650.5,13237.89,2741.85,3275.2,,
2008-07-07,11231.96,1042.9,8587,13360.04,2882.76,3332.66,146.8051,25.78
2008-07-08,11384.21,1032.88,8365,13033.1,2901.84,3287.6,140.7839,23.15
2008-07-09,11147.44,1004.9,8376,13052.13,3015.13,3342.48,142.5059,25.23
2008-07-10,11229.02,1002.95,8413,13067.21,2973.73,3283.01,139.4303,25.59
2008-07-11,11100.54,1002.7,8450.5,13039.69,2953.5,3197.78,136.1296,27.49
2008-07-14,11055.19,1004.65,8475,13010.16,2975.87,3216.24,140.2204,28.48
2008-07-15,10962.54,1008.1,8356,12754.56,2852.98,3142.73,144.9654,28.54
2008-07-16,11239.28,1009.25,8315,12760.8,2745.6,3174.76,151.1614,25.1
2008-07-17,11446.66,1012.8,8401,12887.95,2718.07,3256.09,150.3923,25.01
2008-07-18,11496.57,1013.85,8314,12803.7,2815.46,3321.53,144.4375,24.05
2008-07-21,11467.34,1018,8356,,2911.05,3333.92,144.5494,23.05
2008-07-22,11602.5,1017.6,8351,13184.96,2904.74,3326.24,138.1479,21.18
2008-07-23,11632.38,1013.75,8297,13312.93,2883.32,3387.5,137.9682,21.31
2008-07-24,11349.28,1007.1,8127,13603.31,2977.36,3354.58,144.5358,23.44
2008-07-25,11370.69,1009.25,8184,13334.76,2939.2,3351.13,144.0974,22.91
2008-07-28,11131.08,1006.1,8219,13353.78,2960.85,3313.41,142.6158,24.23
2008-07-29,11397.56,1008.75,8130,13159.45,2905.63,3324.86,141.6069,22.03
2008-07-30,11583.69,1013.75,8230,13367.79,2884.38,3367.33,141.3935,21.21
2008-07-31,11378.02,1012.15,8245,13376.81,2805.21,3367.82,143.6241,22.94
2008-08-01,11326.32,1014.5,8073,13094.59,2840.79,3316.61,144.0391,22.57
2008-08-04,11284.15,1017.43,7734,12933.18,2773.15,3289.26,143.2544,23.49
2008-08-05,11615.77,1017.9,7768,12914.66,2703.08,3380.09,146.8381,21.14
2008-08-06,11656.07,1015.85,7767,13254.89,2721.69,3409.02,147.4214,20.23
2008-08-07,11431.43,1016.45,7810,13124.99,2720.44,3397.25,147.9328,21.15
2008-08-08,11734.32,1027.7,7523,13168.41,2591.46,3408.48,141.5628,20.66
2008-08-11,11782.35,1031.94,7432,13430.91,2456.81,3445.66,145.1278,20.12
2008-08-12,11642.47,1034.68,7188,13303.6,2444.16,3436.85,147.6226,21.17
2008-08-13,11532.96,1039.35,7479,13023.05,2444.67,3354.75,145.941,21.55
2008-08-14,11615.93,1039.75,7442,12956.8,2443.51,3356.84,145.9262,20.34
2008-08-15,11659.9,1040.85,7439,13019.41,2447.61,3367.62,145.4608,19.58
2008-08-18,11479.39,1046.95,7435,13165.45,2313.4,3366.09,148.0149,20.98
2008-08-19,11348.55,1049.4,7681,12865.05,2348.47,3279.75,153.5344,21.28
2008-08-20,11417.43,1049.25,7626,12851.69,2532.94,3295.28,155.3268,20.42
2008-08-21,11430.21,1054.93,7973,12752.21,2443.98,3248.92,152.0776,19.82
2008-08-22,11628.06,1062.55,7765,12666.04,2404.93,3312.41,146.6208,18.81
2008-08-25,11386.25,1078.75,,12878.66,2400.55,3280.41,146.1819,20.97
2008-08-26,11412.87,1089.45,7665,12778.71,2331.53,3297.42,144.4681,20.49
2008-08-27,11502.51,1084.05,7731,12752.96,2325.29,3299.15,148.0977,19.76
2008-08-28,11715.18,1081.77,7593,12768.25,2335.86,3359.42,146.1037,19.43
2008-08-29,11543.55,1088.95,7552,13072.87,2391.64,3365.63,149.0737,20.65
2008-09-01,,1116.1,7330,12834.18,2309.17,3364.4,,
2008-09-02,11516.92,1134.45,7294,12609.47,2285.41,3416.46,147.6541,21.99
2008-09-03,11532.88,1148.6,7399,12689.59,2245.96,3368.97,144.3023,21.43
2008-09-04,11188.23,1129.03,7266,12557.66,2251.15,3274.82,144.7061,24.03
2008-09-05,11220.96,1117.95,6929,12212.23,2183.43,3185.83,139.7452,23.06
2008-09-08,11510.74,1081.2,6985,12624.46,2126.52,3284.12,136.4605,22.64
2008-09-09,11230.73,1101.03,6851,12400.65,2139.15,3261.07,140.261,25.47
2008-09-10,11268.92,1095.4,6866,12346.63,2143.18,3242.02,142.6907,24.52
2008-09-11,11433.71,1109.2,6965,12102.5,2072.13,3222.1,141.9061,24.39
2008-09-12,11421.99,1108.85,7169.5,12214.76,2077.85,3278.02,150.8815,25.66
2008-09-15,10917.51,1113.55,6983,,,3151.17,167.8972,31.7
2008-09-16,11059.02,1159.53,6930,11609.72,2000.65,3088.43,163.3225,30.3
2008-09-17,10609.66,1116.05,6813,11749.79,1929.14,3018.77,177.8297,36.22
2008-09-18,11019.69,1154.1,6771,11489.3,1895.99,3000.83,185.0638,33.1
2008-09-19,11388.44,1139.4,7085,11920.86,2073.11,3253.52,163.8302,32.07
2008-09-22,11015.69,1141.3,7276,12090.59,2207.61,3181.77,170.4483,33.85
2008-09-23,10854.17,1149.1,6992,,2123.48,3139.83,173.2146,35.72
2008-09-24,10825.17,1154.45,6926.5,12115.03,2138.85,3119.83,184.9392,35.19
2008-09-25,11022.06,1158.3,6961.5,12006.53,2223.53,3207.11,175.8762,32.82
2008-09-26,11143.13,1161.3,6811.5,11893.16,2243.66,3156.46,181.6906,34.74
2008-09-29,10365.45,1188.5,6460.5,11743.61,,3008.19,191.3555,46.72
2008-09-30,10850.66,1206.85,6388,11259.86,,3038.2,186.0408,39.39
2008-10-01,10831.07,1187.55,6180,11368.26,,3067.35,191.5579,39.81
2008-10-02,10482.85,1223.55,5874,11154.76,,3007.51,201.2185,45.26
2008-10-03,10325.38,1230.05,6085,10938.14,,3113.82,201.8703,45.14
2008-10-06,9955.5,1268.55,5657,10473.09,2128.7,2868.97,202.4111,52.05
2008-10-07,9447.11,1328.3,5734,10155.9,2102.45,2879.45,205.0504,53.68
2008-10-08,9258.1,1395.5,5296,9203.32,2022.88,2694.55,208.5143,57.53
2008-10-09,8579.19,1381.7,5375,9157.49,1995.3,2629.04,224.5496,63.92
2008-10-10,8451.19,1307.6,4869.5,8276.43,1906.96,2421.87,225.9353,69.95
2008-10-13,9387.61,1240.43,5194,,1985.49,2688.32,,54.99
2008-10-14,9310.99,1207.25,5378,9447.57,1934.62,2756.74,225.7814,55.13
2008-10-15,8577.91,1238.68,4994,9547.47,1914.36,2578.06,238.6889,69.25
2008-10-16,8979.26,1372.5,4709.5,8458.45,1820.9,2423.8,234.0329,67.61
2008-10-17,8852.22,1333.9,4868.5,8693.82,1833.26,2532.17,231.0913,70.33
2008-10-20,9265.43,1315,4751,9005.59,1896.73,2613.68,214.2499,52.97
2008-10-21,9033.66,1320.73,4499,9306.25,1881.41,2598.97,212.2018,53.11
2008-10-22,8519.21,1362.93,4161.5,8674.69,1833.32,2457.97,209.2106,69.65
2008-10-23,8691.25,1408.65,4064,8460.98,1834.78,2452.03,206.6212,67.8
2008-10-24,8378.95,1421.5,3784,7649.08,1781.6,2333.28,217.1125,79.13
2008-10-27,8175.77,1442.75,4028,7162.9,1654.67,2293.05,214.4825,80.06
2008-10-28,9065.12,1467.85,4135.5,7621.92,1705.82,2381.68,226.4896,66.96
2008-10-29,8990.96,1426.9,4650,8211.9,1658.22,2515.24,232.0714,69.96
2008-10-30,9180.69,1250,4194,9029.76,1697.66,2528.04,239.869,62.9
2008-10-31,9325.01,1290.5,4101,8576.98,1663.66,2591.76,239.8409,59.89
2008-11-03,9319.83,1262,4091,,1653.54,2610.04,247.6061,53.68
2008-11-04,9625.28,1287.73,4303,9114.6,1627.76,2755.12,235.064,47.73
2008-11-05,9139.27,1265.6,4066.5,9521.24,1691.42,2710.65,236.0002,54.56
2008-11-06,8695.79,1330.7,3786,8899.14,1649.78,2542.04,240.2906,63.68
2008-11-07,8943.81,1328.7,3731.5,8583,1677.83,2602.54,246.8028,56.1
2008-11-10,8870.54,1326.3,3844,9081.43,1801.67,2625.84,249.9321,59.98
2008-11-11,8693.96,1329.78,3602,8809.3,1781.36,2483.61,249.9618,61.44
2008-11-12,8282.66,1359.7,3583,8695.51,1801.82,2400.74,248.3427,66.46
2008-11-13,8835.25,1391.33,3634.5,8238.64,1874.08,2429.94,252.7039,59.83
2008-11-14,8497.31,1399.95,3780.25,8462.39,1943.65,2456.43,243.6477,66.31
2008-11-17,8273.58,1408.28,3609,8522.58,1987.23,2364.83,247.1457,69.15
2008-11-18,8424.75,1448.03,3698,8328.41,1839.82,2390.1,240.1391,67.64
2008-11-19,7997.28,1446.7,3541,8273.22,1953.16,2295.36,225.7834,74.26
2008-11-20,7552.29,1497.55,3438,7703.04,1932.43,2225.99,203.199,80.86
2008-11-21,8046.42,1495.25,3506,7910.79,1920.74,2165.91,209.6457,72.67
2008-11-24,8443.39,1514,3721,,1837.64,2380.3,211.7013,64.7
2008-11-25,8479.47,1502.15,3664.5,8323.93,1834.29,2385.9,192.7051,60.9
2008-11-26,8726.61,1478.15,3723.5,8213.22,1843.5,2373.82,188.4801,54.92
2008-11-27,,1476.4,3666,8373.39,1870.47,2427.97,188.4248,
2008-11-28,8829.04,1468.75,3595,8512.27,1829.92,2430.31,193.7038,55.28
2008-12-01,8149.09,1436.8,3571,8397.22,1864.21,2288.39,182.7256,68.51
2008-12-02,8419.09,1464.55,3535.5,7863.69,1868.63,2354.13,178.5047,62.98
2008-12-03,8591.69,1467.78,3423.5,8004.1,1952.67,2369.52,177.1631,60.72
2008-12-04,8376.24,1478.15,3248,7924.24,1982.93,2368.72,173.6118,63.64
2008-12-05,8635.42,1475.6,3024,7917.51,2013.18,2252.09,177.9039,59.93
2008-12-08,8934.18,1448.15,3290,8329.05,2095.04,2449.28,179.7671,58.49
2008-12-09,8691.33,1447.75,3171.75,8395.87,2040.85,2480.79,179.5861,58.91
2008-12-10,8761.42,1393.65,3272.5,8660.24,2096.39,2495.58,183.0923,55.73
2008-12-11,8565.09,1358.65,3286,8720.55,2046.34,2485.39,182.2826,55.78
2008-12-12,8629.68,1372.35,3143,8235.87,1960.38,2418.91,180.9403,54.28
2008-12-15,8564.53,1366.28,3126,8664.66,1975.03,2407.47,177.5469,56.76
2008-12-16,8924.14,1349.68,3030,8568.02,1994.45,2450.36,160.8199,52.37
2008-12-17,8824.34,1324.4,2984.5,8612.52,2001.42,2444.46,144.8383,49.84
2008-12-18,8604.99,1291.35,2845.5,8667.23,2045.1,2452.42,140.0724,47.34
2008-12-19,8579.11,1289.35,2896.5,8588.52,2052.11,2444.14,138.2829,44.93
2008-12-22,8519.77,1309,2924,8723.78,2017.55,2397.65,134.9491,44.56
2008-12-23,8419.49,1337.25,2835,,1918.96,2382.14,134.0815,45.02
2008-12-24,8468.48,1307.3,2809.5,8517.1,1887.08,2377.42,135.9218,44.21
2008-12-25,,1306.8,,8599.5,1870.77,,135.9926,
2008-12-26,8515.55,1299.5,,8739.52,1862.1,,127.815,43.38
2008-12-29,8483.93,1265.53,2866.5,8747.17,1854.76,2388.3,132.409,43.9
2008-12-30,8668.39,1259.55,2882.5,8859.56,1833.44,2451.48,132.5489,41.63
2008-12-31,8776.39,1259.55,3041.75,,1817.72,2447.62,144.5692,40
2009-01-01,,1259.55,,,,,144.5059,
2009-01-02,9034.69,1322.1,3199.5,,,2536.47,154.3218,39.19
2009-01-05,8952.89,1313.5,3150,9043.12,1882.96,2553.41,171.5276,39.08
2009-01-06,9015.1,1312.25,3353,9080.84,1942.8,2578.43,167.9663,38.56
2009-01-07,8769.7,1292.6,3306.75,9239.24,1931.18,2538.55,168.0713,43.39
2009-01-08,8742.46,1333.58,3161.5,8876.42,1887.99,2516.56,161.044,42.56
2009-01-09,8599.18,1342.75,3367.5,8836.8,1918.37,2486.59,164.1029,42.82
2009-01-12,8473.97,1358.5,3209,,1920.69,2451.87,156.3597,45.84
2009-01-13,8448.56,1354,3334.25,8413.91,1876.19,2411.28,155.1787,43.27
2009-01-14,8200.14,1347.7,3252,8438.45,1955.24,2298.46,149.0965,49.14
2009-01-15,8212.49,1392.15,3248,8023.31,1954.87,2257.67,148.9393,51
2009-01-16,8281.22,1358.2,3323,8230.15,1990.21,2281.45,159.5418,46.11
2009-01-19,,1362.6,3397.5,8256.85,2012.47,2252.39,159.5294,
2009-01-20,7949.09,1374.53,3310,8065.79,2025.19,2200.8,167.0165,56.65
2009-01-21,8228.1,1372.93,3186.5,7901.64,2021.71,2188.43,176.4418,46.42
2009-01-22,8122.8,1377.55,3054.75,8051.74,2044.55,2160.07,187.0426,47.29
2009-01-23,8077.56,1390.7,3216.75,7745.25,2032.68,2147.87,180.5353,47.27
2009-01-26,8116.03,1390.9,3518.5,7682.14,,2226.77,181.2945,45.69
2009-01-27,8174.73,1390.9,3273,8061.07,,2224.62,172.3963,42.25
2009-01-28,8375.45,1376.15,3293.5,8106.29,,2322.78,176.5,39.66
2009-01-29,8149.01,1378.63,3193.5,8251.24,,2269.4,190.2,42.63
2009-01-30,8000.86,1379.6,3119,7994.05,,2236.98,189.2,44.84
2009-02-02,7936.83,1390.3,3141.75,7873.98,2057.06,2198.74,182.7772,45.52
2009-02-03,8078.36,1389.13,3339.5,7825.51,2108.91,2244.89,192.0271,43.06
2009-02-04,7956.66,1378.15,3381.5,8038.94,2166.41,2297.73,195.4623,43.85
2009-02-05,8063.07,1384.35,3297.25,7949.65,2150.97,2293.23,194.7125,43.73
2009-02-06,8280.59,1383.55,3507,8076.62,2237.28,2343.66,199.0837,43.37
2009-02-09,8270.87,1381,3544.25,7969.03,2296.67,2348.95,197.0837,43.64
2009-02-10,7888.88,1383.1,3447,7945.94,2326.76,2268.15,192.0383,46.67
2009-02-11,7939.53,1393.5,3420.25,,2331.14,2267.9,183.6256,44.53
2009-02-12,7932.76,1404.5,3377.5,7705.36,2318.34,2214.95,184.2258,41.25
2009-02-13,7850.41,1404.35,3392,7779.4,2399.07,2228.29,189.5573,42.93
2009-02-16,,1427.28,3290.75,7750.17,2462.25,2193.64,193.1231,
2009-02-17,7552.6,1455.63,3145.75,7645.51,2385.29,2119.98,178.692,48.66
2009-02-18,7555.63,1467.78,3196.5,7534.44,2275.84,2118.47,180.5118,48.46
2009-02-19,7465.95,1481.68,3254.75,7557.65,2298.41,2114.84,187.0193,47.08
2009-02-20,7365.67,1506.13,3115.25,7416.38,2344.32,2011.68,184.5343,49.3
2009-02-23,7114.78,1488,3196.25,7376.16,2410.48,1991.63,182.321,52.62
2009-02-24,7350.94,1516.65,3250.75,7268.56,2301.85,1977.5,181.962,45.49
2009-02-25,7270.89,1516.18,3377.75,7461.22,2304.25,1965.26,185.1,44.67
2009-02-26,7182.08,1517.55,3471,7457.93,2190.19,2021.14,190.75,44.66
2009-02-27,7062.93,1534.35,3421.5,7568.42,2140.49,1976.23,204.1,46.35
2009-03-02,6763.29,1570.65,3358.25,7280.15,2164.67,1882.79,199.3224,52.65
2009-03-03,6726.02,1552.15,3516.5,7229.72,2142.15,1864.73,199.9929,50.93
2009-03-04,6875.84,1551.23,3725,7290.96,2285.15,1943.46,203.3669,47.56
2009-03-05,6594.44,1567.7,3662.75,7433.49,2304.92,1852.25,192.6375,50.17
2009-03-06,6626.94,1550.45,3696,7173.1,2286.58,1817.24,192.253,49.33
2009-03-09,6547.05,1548.75,3582.75,7086.03,2202.53,1809.98,190.1632,49.68
2009-03-10,6926.49,1510.78,3690.5,7054.98,2240.78,1919.53,197.4627,44.37
2009-03-11,6930.4,1470.75,3558.5,7376.12,2220.38,1932.79,189.0918,43.61
2009-03-12,7170.06,1496.55,3548.5,7198.25,2215.7,1962.64,184.7515,41.18
2009-03-13,7223.98,1483.05,3640.5,7569.28,2205.42,1969.52,193.2247,42.36
2009-03-16,7216.97,1440.15,3800.75,7704.15,2241.61,2033.72,195.3347,43.74
2009-03-17,7395.7,1408.25,3769,7949.13,2322.4,2012.25,197.5391,40.8
2009-03-18,7486.58,1420.7,3720.75,7972.17,2332.65,2019.19,172.0526,40.06
2009-03-19,7400.8,1396.5,3963,7945.96,2382.56,2039.58,174.1328,43.68
2009-03-20,7278.38,1412.25,3919,,2379.84,2050.96,176.5349,45.89
2009-03-23,7775.86,1392.23,4019.75,8215.53,2439.4,2121.72,175.8788,43.23
2009-03-24,7659.97,1383.28,3935.5,8488.3,2451.78,2127.37,179.1021,42.93
2009-03-25,7749.81,1362.35,3924.25,8479.99,2401.33,2149.18,187.029,42.25
2009-03-26,7924.56,1330.75,4046.25,8636.33,2479.79,2156.97,187.3994,40.36
2009-03-27,7776.18,1348.18,4009.75,8626.97,2498.93,2118.76,188.3954,41.04
2009-03-30,7522.02,1391.3,3868.75,8236.08,2484.49,2010.61,186.616,45.54
2009-03-31,7608.92,1383.1,4003.25,8109.53,2507.79,2071.13,186.4803,44.14
2009-04-01,7761.6,1379.75,4025.25,8351.91,2548.22,2097.57,184.7968,42.28
2009-04-02,7978.08,1334.25,4120,8719.78,2576.4,2216.49,188.1099,42.04
2009-04-03,8017.59,1340.9,4274.75,8749.84,2570.5,2198.75,193.6465,39.7
2009-04-06,7975.85,1309.25,4240.5,8857.93,,2179.73,198.1342,40.93
2009-04-07,7789.56,1322.85,4347.75,8832.85,2576.95,2165.56,198.7378,40.39
2009-04-08,7837.11,1354.75,4369.25,8595.01,2479.35,2186.79,193.0793,38.85
2009-04-09,8083.38,1322.5,4529.25,8916.06,2517.67,2247.89,197.1128,36.53
2009-04-10,,1332.7,,8964.11,2595.53,,197.2919,
2009-04-13,8057.81,1329.5,,8924.43,2656.52,,198.8827,37.81
2009-04-14,7920.18,1323.25,4673.5,8842.68,2676.87,2278.65,193.9538,37.67
2009-04-15,8029.62,1338.23,4811.5,8742.96,2686.99,2262.96,191.2315,36.17
2009-04-16,8125.43,1332.1,4725,8755.26,2687.11,2300.51,192.8922,35.79
2009-04-17,8131.33,1331.55,4816.5,8907.58,2650.69,2341.15,197.8579,33.94
2009-04-20,7841.73,1334.7,4585,8924.75,2707.67,2249.44,192.6236,39.18
2009-04-21,7969.56,1349.25,4510.5,8711.33,2675.44,2243.63,196.2737,37.14
2009-04-22,7886.57,1348.1,4549,8727.3,2576.28,2285.69,197.9986,38.1
2009-04-23,7957.06,1348.15,4341.5,8847.01,2593.56,2259.54,199.309,37.15
2009-04-24,8076.29,1343.05,4484,8707.99,2572.89,2319.89,203.1059,36.82
2009-04-27,8025,1343.3,4347.5,8726.34,2513.29,2317.36,203.1094,38.32
2009-04-28,8016.95,1356.85,4183,8493.77,2518.53,2280.52,210.6012,37.95
2009-04-29,8185.73,1340.75,4371.5,,2605.37,2334.59,219.306,36.08
2009-04-30,8168.12,1282.95,4433.25,8828.26,2622.93,2375.34,226.2194,36.5
2009-05-01,8212.41,1283,4604.5,8977.37,,2375.34,228.8507,35.3
2009-05-04,8426.74,1272.45,,,2714.3,2419.53,220.9764,34.53
2009-05-05,8410.65,1268.5,4529.5,,2727.01,2407.55,219.4419,33.36
2009-05-06,8512.28,1277.25,4743,,2764.98,2437.27,219.6306,32.45
2009-05-07,8409.85,1262.4,4700.5,9385.7,2767.08,2406.08,231.811,33.44
2009-05-08,8574.65,1246.9,4667,9432.83,2789.22,2462.39,229.0572,32.05
2009-05-11,8418.77,1237.8,4541.5,9451.98,2725.32,2433.59,227.2166,32.87
2009-05-12,8469.11,1242.8,4574.5,9298.61,2788.56,2424.34,228.7541,31.8
2009-05-13,8284.89,1244,4428,9340.49,2814.01,2357.3,225.0396,33.65
2009-05-14,8331.32,1266.9,4441,9093.73,2792.6,2353.53,224.3502,31.37
2009-05-15,8268.64,1257,4447,9265.02,2796.12,2364.1,228.1252,33.12
2009-05-18,8504.08,1259.35,4508.5,9038.69,2810.57,2422.74,232.0404,30.24
2009-05-19,8474.85,1249.25,4511.5,9290.29,2840.08,2459.59,235.7714,28.8
2009-05-20,8422.04,1250.9,4620.5,9344.64,2812.87,2487.17,235.4646,29.03
2009-05-21,8292.13,1248.68,4452,9264.15,2750.01,2423.72,250.3506,31.35
2009-05-22,8277.32,1247.68,4601.5,9225.81,2740.68,2433.52,256.4175,32.63
2009-05-25,,1248.83,,9347,2752.72,2440.23,256.4227,
2009-05-26,8473.49,1262.88,4658,9310.81,2719.76,2468.45,262.8584,30.62
2009-05-27,8300.02,1269.35,4656.5,9438.77,2759.71,2479.48,275.8132,32.36
2009-05-28,8403.8,1256.78,4737,9451.39,,2453.15,264.8074,31.67
2009-05-29,8500.33,1255.25,4815.75,9522.5,,2451.24,254.278,28.92
2009-06-01,8721.44,1237.25,5060.25,9677.75,2858.34,2537.35,272.4227,30.04
2009-06-02,8740.87,1239.35,5034,9704.31,2865.1,2534.17,266.4256,29.63
2009-06-03,8675.28,1233.2,4902,9741.67,2939.39,2483.39,263.0943,31.02
2009-06-04,8750.24,1250.3,5005.75,9668.96,2953.75,2487.08,275.3281,30.18
2009-06-05,8763.13,1243.15,4960,9768.01,2939.31,2503.17,253.3576,29.62
2009-06-08,8764.49,1252.4,4960,9865.63,2948.48,2468.37,247.348,29.77
2009-06-09,8763.06,1264.85,5149.5,9786.82,2960.56,2479.38,255.2314,28.27
2009-06-10,8739.02,1246.7,5147.25,9991.49,2989.6,2500.94,259.2699,28.46
2009-06-11,8770.92,1252.75,5354,9981.33,2961.63,2522.33,253.3252,28.11
2009-06-12,8799.26,1254.03,5212,10135.82,2906.29,2509.22,252.572,28.15
2009-06-15,8612.13,1262,4981.5,10039.67,2966.19,2431.4,248.5645,30.81
2009-06-16,8504.67,1256.75,4955.75,9752.88,2961.22,2425.97,247.341,32.68
2009-06-17,8497.18,1259.75,4936.5,9840.85,3010.59,2383.71,252.6773,31.54
2009-06-18,8555.6,1266.25,4947.5,9703.72,3057.43,2414.44,257.6039,30.03
2009-06-19,8539.73,1268.4,5008.75,9786.26,3080,2434.77,257.6824,27.99
2009-06-22,8339.01,1274.38,4738.5,9826.27,3082.56,2359.28,255.0419,31.17
2009-06-23,8322.91,1290.68,4782,9549.61,3083.9,2353.48,252.2712,30.58
2009-06-24,8299.86,1283.55,5034.5,9590.32,3120.73,2418.46,248.6761,29.05
2009-06-25,8472.4,1288.85,5118,9796.08,3117.92,2402.32,241.2811,26.36
2009-06-26,8438.39,1284.25,5020.5,9877.39,3128.42,2389.91,242.5081,25.93
2009-06-29,8529.38,1286,5082.5,9783.47,3179.97,2437.72,238.1452,25.35
2009-06-30,8447,1273.8,4948.75,9958.44,3166.47,2401.69,242.1432,26.35
2009-07-01,8504.06,1267.65,5073,9939.93,3237.9,2449.73,249.681,26.22
2009-07-02,8280.74,1269.65,5019.25,9876.15,3282.36,2369.65,251.1042,27.95
2009-07-03,,1265.9,4966.25,9816.07,3327.14,2376.48,251.5163,
2009-07-06,8324.87,1268.5,4955.25,9680.87,3374.75,2343.88,256.3022,29
2009-07-07,8163.6,1273.18,4866.75,9647.79,3340.49,2320.9,248.7261,30.85
2009-07-08,8178.41,1276.25,4710.5,9420.75,3352.27,2291.33,239.6985,31.3
2009-07-09,8183.17,1278.95,4883.5,9291.06,3396.3,2313.87,247.6218,29.78
2009-07-10,8146.52,1282.5,4857,9287.28,3398.31,2281.47,240.067,29.02
2009-07-13,8331.68,1316.5,4898.5,9050.33,3361.01,2345.22,244.8366,26.31
2009-07-14,8359.49,1293.25,5066,9261.81,3454.75,2370.71,252.8817,25.02
2009-07-15,8616.21,1278.35,5271.5,9269.25,3493.31,2451.02,258.9975,25.89
2009-07-16,8711.82,1265.75,5270.5,9344.16,3501.24,2458.97,258.7586,25.42
2009-07-17,8743.94,1259.3,5312.5,9395.32,3519.81,2469.2,265.4422,24.34
2009-07-20,8848.15,1250.1,5338.75,,3591.12,2500.69,263.3882,24.4
2009-07-21,8915.94,1248.7,5386.75,9652.02,3539.83,2519.99,255.8956,23.87
2009-07-22,8881.26,1248.05,5489.5,9723.16,3606.92,2528.85,260.4885,23.47
2009-07-23,9069.29,1248.78,5525.5,9792.94,3651.97,2585.79,264.2928,23.43
2009-07-24,9093.24,1249.55,5518,9944.55,3667.56,2582.76,266.2125,23.09
2009-07-27,9108.51,1244.05,5595.5,10088.66,3743.63,2601.41,268.2372,24.28
2009-07-28,9096.72,1236.6,5518.5,10087.26,3755.82,2573.08,260.7984,25.01
2009-07-29,9070.72,1239.95,5406.5,10113.24,3558.51,2600.31,249.7687,25.61
2009-07-30,9154.46,1236.7,5604.5,10165.21,3634.82,2654.74,243.8951,25.4
2009-07-31,9171.61,1228.43,5719.5,10356.83,3734.62,2638.13,236.6169,25.92
2009-08-03,9286.56,1222.4,6000.5,10352.47,3787.03,2674.07,244.7975,25.56
2009-08-04,9320.19,1218.05,6045,10375.01,3786.62,2670.96,248.2944,24.89
2009-08-05,9280.97,1224.4,6194.25,10252.53,3740.94,2643.13,253.6064,24.9
2009-08-06,9256.26,1222.55,6017.5,10388.09,3663.12,2662.01,254.792,25.67
2009-08-07,9370.07,1224.9,6141,10412.09,3555.1,2706.22,255.0454,24.76
2009-08-10,9337.95,1228.05,6125.25,10524.26,3544.54,2693.61,254.0967,24.99
2009-08-11,9241.45,1239.2,6030.5,10585.46,3556.38,2650.94,249.6514,25.99
2009-08-12,9361.61,1246.6,6189.5,10435,3397.4,2688.21,256.1961,25.45
2009-08-13,9398.19,1237.35,6383,10517.19,3440.82,2705.74,250.6892,24.71
2009-08-14,9321.4,1239.13,6251,10597.33,3344.46,2669.41,251.8075,24.27
2009-08-17,9135.34,1256.88,6054.5,10268.61,3140.27,2603.79,245.816,27.89
